date,open,high,low,close,volume,ret_1,ret_5,ret_10,vol_5,vol_20,ma_ratio_5,ma_ratio_10,ma_ratio_20,ma_ratio_60,rsi_14,atr_norm_14,vol_z_20,label_ret_fwd_1d,pred,position,gross_ret,cost,strategy_ret,bench_ret,strategy_nav,bench_nav,split
2021-03-17,11.699999809265137,12.18000030517578,11.5,11.989999771118164,1239800.0,0.010109510254088017,-0.03384368101999047,-0.047656900254000045,0.01899291596385395,0.09176317819455714,-0.01398028507364324,-0.011786056320972627,0.020642675421988166,0.10488580301971173,53.916422251210946,0.107452633701267,0.06021576350691835,-0.0433694340296773,0.0007222190751909525,1.0,-0.0433694340296773,0.0,-0.0433694340296773,-0.0433694340296773,1.0714138570363207,1.0719626608868655,train
2021-03-18,11.850000381469728,12.039999961853027,11.3100004196167,11.470000267028809,1408800.0,-0.0433694340296773,-0.0757453337583498,0.012356605848674818,0.024316291089112166,0.0924453057809053,-0.04193116020071452,-0.055733906164963876,-0.025654070041505328,0.05513633842864518,48.758072585108906,0.11502053761170139,0.09077605826656228,0.0113339242732724,-0.0003914527647418547,1.0,0.0113339242732724,0.0,0.0113339242732724,0.0113339242732724,1.0835571805573052,1.084112204509133,train
2021-03-19,11.508000373840332,12.0600004196167,11.289999961853027,11.600000381469728,856600.0,0.0113339242732724,-0.05073648707127465,-0.07199996948242171,0.0270983933984257,0.09230515528999411,-0.020931782617701566,-0.03790326622892126,-0.01794781639786447,0.06485847949896151,50.04482700304119,0.0883004847742494,-0.27361012986398825,0.07844826012814399,0.0005874468817789395,1.0,0.07844826012814399,0.0,0.07844826012814399,0.07844826012814399,1.1685603561213829,1.169158920736561,train
2021-03-22,12.25,13.170000076293944,12.010000228881836,12.510000228881836,2589400.0,0.07844826012814399,0.01624693764806251,0.04250001907348633,0.0486233766613287,0.09356515405786765,0.05232167870808846,0.03320120071281707,0.05103971593012724,0.1444201684661477,57.996183599962755,0.07862281176290213,0.3626951842628387,-0.03437252576407135,-0.0005816325345720129,1.0,-0.03437252576407135,0.0,-0.03437252576407135,-0.03437252576407135,1.1283939851737284,1.1289719756112495,train
2021-03-23,12.77400016784668,12.949999809265137,11.90999984741211,12.079999923706056,1878400.0,-0.03437252576407135,0.01769166303046532,-0.01708706580950292,0.0483452317677498,0.09381259760514166,0.012573328401193073,-0.0005791478587473531,0.008010673258096901,0.1020087837135395,53.65060587585758,0.07811021267681738,0.07612498868692234,-0.06043042606347715,5.315886446829229e-06,1.0,-0.06043042606347715,0.0,-0.06043042606347715,-0.06043042606347715,1.0602046558822151,1.0607477181113363,train
2021-03-24,12.350000381469728,12.390000343322754,11.300000190734863,11.350000381469728,1909900.0,-0.06043042606347715,-0.05337776495960267,-0.08541494592874033,0.05596534590004804,0.09514041536319108,-0.03829858040869838,-0.052666701329329935,-0.056486110870689554,0.033763568002170175,47.18655344351711,0.08011327321828371,-0.01569979892185913,0.04757708755099621,0.00023318441699360202,1.0,0.04757708755099621,0.0,0.04757708755099621,0.04757708755099621,1.110646105617097,1.1112150051654388,train
2021-03-25,11.130000114440918,11.890000343322754,10.800000190734863,11.890000343322754,3111900.0,0.04757708755099621,0.036617268222849164,-0.04190165273835944,0.05704661572236671,0.09542326277099647,0.00033653806730638003,-0.003269330454045538,-0.01800460380208091,0.08037220507719223,51.8117210969245,0.07551363289599024,0.28057841950558776,-0.01766190345527685,-0.00033209193087269085,1.0,-0.01766190345527685,0.0,-0.01766190345527685,-0.01766190345527685,1.0910299813267088,1.0915888330261518,train
2021-03-26,12.18000030517578,12.1899995803833,11.359999656677246,11.68000030517578,1194100.0,-0.01766190345527685,0.006896544920278247,-0.04418984861318054,0.05815105575447584,0.09555997549910761,-0.018652321200131716,-0.016421042730696223,-0.04101151883057519,0.05906143530057806,49.97865607148491,0.07405821514350788,-0.8205988871034406,0.014554800672275325,0.00017094171146749557,1.0,0.014554800672275325,0.0,0.014554800672275325,0.014554800672275325,1.1069097052323953,1.1074766909069291,train
2021-03-29,12.100000381469728,12.600000381469728,11.710000038146973,11.850000381469728,1571100.0,0.014554800672275325,-0.052757780602462834,-0.03736799532629864,0.042172235306893055,0.04842296572632986,0.006796950945279212,0.0017753144152270472,-0.01859288150154237,0.0721588831630342,51.47532891453025,0.07432187779857986,-0.4864369220967035,-0.03797474670491485,0.0006027190132329126,1.0,-0.03797474670491485,0.0,-0.03797474670491485,-0.03797474670491485,1.064875089550983,1.0654205440881412,train
2021-03-30,11.710000038146973,11.789999961853027,11.350000381469728,11.399999618530272,961600.0,-0.03797474670491485,-0.05629141634689394,-0.03959564208594546,0.04271850066627019,0.04750798986232836,-0.02011351068593137,-0.03242238469634928,-0.049009424163775406,0.029441382743843114,47.429831553925695,0.0731203036766823,-1.2516774267487982,0.03859653936675711,0.0005641490487348195,1.0,0.03859653936675711,0.0,0.03859653936675711,0.03859653936675711,1.1059755828655167,1.106542090060191,train
2021-03-31,11.470000267028809,11.869999885559082,11.4399995803833,11.84000015258789,764600.0,0.03859653936675711,0.04317178455061077,-0.012510393777620976,0.03644339746834813,0.04771868660752143,0.009205590768471605,0.006203786266085087,-0.009205016058718263,0.06670191120397129,51.44779846518978,0.06907577015989003,-1.546427603508532,-0.03040545656351845,0.000487247719375031,1.0,-0.03040545656351845,0.0,-0.03040545656351845,-0.03040545656351845,1.0723478903203871,1.072897172605161,train
2021-04-01,11.949999809265137,11.991999626159668,11.229999542236328,11.479999542236328,1147000.0,-0.03040545656351845,-0.034482824999805484,0.0008717763709442661,0.03226333281327298,0.04243092764774755,-0.0145923139711307,-0.024473196853150303,-0.03993314079121557,0.032521070997931334,48.201683401465274,0.07343205896204437,-0.7595369267843358,-0.03919859122028113,0.00024232383113868654,1.0,-0.03919859122028113,0.0,-0.03919859122028113,-0.03919859122028113,1.0303133637217874,1.030841114914816,train
2021-04-05,11.789999961853027,11.789999961853027,10.920000076293944,11.029999732971191,1442600.0,-0.03919859122028113,-0.05565073246757979,-0.04913798532361058,0.035398334155430214,0.03590292120103829,-0.04253473589024348,-0.05815048454570404,-0.07186135353821776,-0.008917969870172904,44.42814261875653,0.07882398799385641,-0.12285530473608323,-0.003626469884079664,0.00023152322947917823,1.0,-0.003626469884079664,0.0,-0.003626469884079664,-0.003626469884079664,1.0265769633370856,1.0271028006563063,train
2021-04-06,11.09000015258789,11.09000015258789,10.890000343322754,10.989999771118164,717800.0,-0.003626469884079664,-0.07257388883264326,-0.12150283213060598,0.03298310732519921,0.0349795142625637,-0.031547409220296196,-0.04922573262302099,-0.07128070957108257,-0.01336906879532096,44.097670804982165,0.07488626382923863,-1.74711894141465,-0.019108284123795394,0.0012800820937541092,1.0,-0.019108284123795394,0.0,-0.019108284123795394,-0.019108284123795394,1.0069608390466975,1.0074766285170196,train
2021-04-07,11.0,11.31999969482422,10.600000381469728,10.779999732971191,1214200.0,-0.019108284123795394,-0.05438595669348034,-0.10761591050871744,0.030624115682932013,0.03449299543354042,-0.039558095318628195,-0.056785393597929,-0.08317743695794477,-0.03274290744493358,42.317975599758434,0.0766101219678202,-0.35371114120791736,0.030612238578887174,0.0004974179490911681,1.0,0.030612238578887174,0.0,0.030612238578887174,0.030612238578887174,1.0377861644911914,1.0383177434318354,train
2021-04-08,10.789999961853027,11.130000114440918,10.68000030517578,11.109999656677246,1018900.0,0.030612238578887174,-0.06165544649516641,-0.021145437597016592,0.027451660141350184,0.035299206082943235,0.0028886053787680055,-0.02586587189848466,-0.049858921775314924,-0.0041903230219220156,46.00568876784596,0.07253439588948579,-0.7250423368811264,-0.0009000247989664478,8.488168743522298e-05,1.0,-0.0009000247989664478,0.0,-0.0009000247989664478,-0.0009000247989664478,1.036852131207125,1.0373832317135399,train
2021-04-09,11.149999618530272,11.25,10.899999618530272,11.100000381469728,791000.0,-0.0009000247989664478,-0.033100973512110055,-0.06644238343497422,0.025715201208230322,0.0352931631867868,0.008907519334615976,-0.019954047986692314,-0.045366559720906086,-0.0062593419104374215,45.90991149625322,0.06989703435282059,-1.2473559166917687,-0.023423443238423713,0.0006613727594966843,1.0,-0.023423443238423713,0.0,-0.023423443238423713,-0.023423443238423713,1.0125654841651563,1.0130841444690053,train
2021-04-12,11.0,11.15999984741211,10.699999809265137,10.84000015258789,676500.0,-0.023423443238423713,-0.01722571033391307,-0.07191781940413633,0.021276516515478135,0.035464418164651915,-0.011309721549365492,-0.035758740687731216,-0.06216203622522609,-0.029999318475916747,43.38096288984694,0.06425935501956195,-1.4735990133316665,-0.0027675030026663716,0.000576512679661721,1.0,-0.0027675030026663716,0.0,-0.0027675030026663716,-0.0027675030026663716,1.009763206147333,1.0102804310572335,train
2021-04-13,10.789999961853027,10.869999885559082,10.600000381469728,10.8100004196167,719200.0,-0.0027675030026663716,-0.016378467265714125,-0.08776370703576641,0.021276580237520364,0.03534492719602479,-0.010797918036824394,-0.02944868907626086,-0.058649334163048406,-0.03313081266323903,43.08604675148682,0.0593498020921071,-1.223158756145667,-0.0064755454006741875,0.0005134970392975319,1.0,-0.0064755454006741875,0.0,-0.0064755454006741875,-0.0064755454006741875,1.0032244386619955,1.0037383142585097,train
2021-04-14,11.210000038146973,11.210000038146973,10.640000343322754,10.739999771118164,731500.0,-0.0064755454006741875,-0.0037105716923800935,-0.05789472539449059,0.019585856492390544,0.034642655087297546,-0.016483544314852216,-0.029985563789399428,-0.06012079040046314,-0.03994996493009295,42.362362894354874,0.05627825964251907,-1.0705823394521492,-0.019553076594256646,6.877799069379155e-05,1.0,-0.019553076594256646,0.0,-0.019553076594256646,-0.019553076594256646,0.9836083143716073,0.984112142119223,train
2021-04-15,10.859999656677246,10.859999656677246,10.5,10.529999732971191,996600.0,-0.019553076594256646,-0.05220521526816313,-0.11064192590659472,0.010210828447641828,0.034622645578929225,-0.025361010390565708,-0.03756513669301498,-0.07257356946574733,-0.058904167109349204,40.181919057017936,0.05244877655459371,-0.34484918124478037,0.035137691827336726,0.0002762764289402414,1.0,0.035137691827336726,0.0,0.035137691827336726,0.035137691827336726,1.018170040200803,1.0186915712925486,train
2021-04-16,10.553999900817873,11.109999656677246,10.270000457763672,10.899999618530272,1087300.0,0.035137691827336726,-0.018018086132081335,-0.05052264345239432,0.023221065571884515,0.034602193748882015,0.012634678589426462,0.0015620437092698225,-0.03757011986083303,-0.02652499843389433,45.50416499805948,0.05073393178086155,-0.11960045515572926,-0.014678885597399827,0.0001334990859161354,1.0,-0.014678885597399827,0.0,-0.014678885597399827,-0.014678885597399827,1.0032244386619953,1.00373831425851,train
2021-04-19,11.0600004196167,11.0600004196167,10.399999618530272,10.739999771118164,890200.0,-0.014678885597399827,-0.009225127312000314,-0.026291928275043452,0.02161098943763642,0.03456420022371727,-0.00037230934511012226,-0.010503052399246648,-0.04808333354535477,-0.04127118602728397,43.69372475771098,0.049760565330231286,-0.5792679497259375,-0.01769083653933068,-0.0001032958224295285,1.0,-0.01769083653933068,0.0,-0.01769083653933068,-0.01769083653933068,0.9854765591053641,0.9859813438126993,train
2021-04-20,10.489999771118164,10.789999961853027,10.270000457763672,10.550000190734863,882000.0,-0.01769083653933068,-0.024051824124818544,-0.04003635937642369,0.022798775571334206,0.02880473186590628,-0.013280922988353705,-0.02405178107501682,-0.056730277569363885,-0.058301953252655414,41.57820754144091,0.050792131428999694,-0.5266643213154408,0.0,-0.00029573563478960693,1.0,0.0,0.0,0.0,0.0,0.9854765591053641,0.9859813438126993,train
2021-04-21,10.5,10.789999961853027,10.369999885559082,10.550000190734863,353600.0,0.0,-0.01769083653933068,-0.021335765114433358,0.022853159564616064,0.02817250042475535,-0.00976156476921164,-0.02197087216765392,-0.050234047715069896,-0.05842802121197632,41.57820754144091,0.05045360610854671,-2.312037913118917,0.0009478889764018561,-6.698614369350523e-05,1.0,0.0009478889764018561,0.0,0.0009478889764018561,0.0009478889764018561,0.9864106814722425,0.9869159446594372,train
2021-04-22,10.649999618530272,10.6899995803833,10.449999809265137,10.5600004196167,612900.0,0.0009478889764018561,0.0028490681297521636,-0.04950488335343828,0.020983503873165978,0.02515516700097095,-0.009380827220677568,-0.016026802477992708,-0.04594114603822841,-0.05768969934685053,41.75036165076797,0.04687498084942838,-0.9953837686012739,0.0179923837910414,-0.00016288740488076966,1.0,0.0179923837910414,0.0,0.0179923837910414,0.0179923837910414,1.004158561028874,1.004672915105248,train
2021-04-23,10.6899995803833,10.850000381469728,10.489999771118164,10.75,696000.0,0.0179923837910414,-0.013761433374297471,-0.03153156481453967,0.014291516065188076,0.022761783512082922,0.011288794380732048,0.004954657676434104,-0.02374789789359877,-0.04137685330049179,45.062718126360295,0.04265779514249381,-0.6854831473429551,-0.004651180533475685,0.00033371939354358,1.0,-0.004651180533475685,0.0,-0.004651180533475685,-0.004651180533475685,0.9994880382772935,1.0000000000000002,train
2021-04-26,10.800000190734863,10.800000190734863,10.649999618530272,10.699999809265137,551800.0,-0.004651180533475685,-0.003724391313358777,-0.01291516064133369,0.012815119712162098,0.022559297782827146,0.007343220325591648,0.0015912961627513322,-0.02394528111224148,-0.046274995022447696,44.34802140935019,0.042523358113714216,-1.2327421305646376,-0.0018691125650338591,0.0002168428308701129,1.0,-0.0018691125650338591,0.0,-0.0018691125650338591,-0.0018691125650338591,0.9976198826263484,0.9981308874349664,train
2021-04-27,10.75,10.81999969482422,10.609999656677246,10.68000030517578,316100.0,-0.0018691125650338591,0.01232228550622061,-0.012025912062409438,0.00892888922453545,0.022138319327932535,0.0030052742093955587,0.0009372375133216426,-0.02054288741596977,-0.04848167395180436,44.047099390684394,0.03919207791085229,-2.3880934163775605,-0.014981258692901678,0.0005186659619246041,1.0,-0.014981258692901678,0.0,-0.014981258692901678,-0.014981258692901678,0.9826742810875408,0.9831776304009276,train
2021-04-28,10.699999809265137,10.710000038146973,10.5,10.520000457763672,551200.0,-0.014981258692901678,-0.0028435765335376173,-0.020484107825226472,0.011967429883932523,0.020895277017527088,-0.011463985935589283,-0.012020998425174567,-0.031307507642555854,-0.06297315135266524,41.614294505345505,0.03815860701393504,-0.8334607713459417,-0.0028517761730102453,-0.00032115641838788907,1.0,-0.0028517761730102453,0.0,-0.0028517761730102453,-0.0028517761730102453,0.9798719139869054,0.9803738278607136,train
2021-04-29,10.68000030517578,10.699999809265137,10.470000267028809,10.489999771118164,495600.0,-0.0028517761730102453,-0.006628849026227179,-0.0037986669389725725,0.011972169329627377,0.018371883472638212,-0.012984596975423979,-0.014468271468894067,-0.0280287422815394,-0.06563147102074907,41.15529523396275,0.037450627579534566,-1.0239899756822233,-0.0028598411464020312,-0.0005689317806977273,1.0,-0.0028598411464020312,0.0,-0.0028598411464020312,-0.0028598411464020312,0.9770696359690819,0.9775701144489418,train
2021-04-30,10.510000228881836,10.53499984741211,10.43000030517578,10.460000038146973,221600.0,-0.0028598411464020312,-0.026976740637490892,-0.040366935392849856,0.005425983281215546,0.017445225038820834,-0.010406815265184055,-0.013207552449140403,-0.026206764245058967,-0.06808226195103484,40.67219422975168,0.03513383318527421,-2.430256011383797,0.0009560448226926255,0.00020055275320294858,1.0,0.0009560448226926255,0.0,0.0009560448226926255,0.0009560448226926255,0.9780037583359603,0.9785047152956797,train
2021-05-03,10.5600004196167,10.640000343322754,10.390000343322754,10.470000267028809,372500.0,0.0009560448226926255,-0.021495284704320383,-0.025139619166048233,0.006160228752350184,0.015436320419251328,-0.00513111934213506,-0.00974178345952259,-0.02272831057443092,-0.06713589880641035,40.92114959434829,0.03496383487253907,-1.2054434063072361,-0.011461306828899787,-0.0003290992797870512,1.0,-0.011461306828899787,0.0,-0.011461306828899787,-0.011461306828899787,0.9667945571818547,0.9672897725201507,train
2021-05-04,10.510000228881836,10.510000228881836,10.199999809265137,10.350000381469728,906100.0,-0.011461306828899787,-0.030898868377946198,-0.01895732754969781,0.006677578968306388,0.015565566555213873,-0.010327003226698217,-0.019236215238026988,-0.031034936130561075,-0.07759488244911572,38.81624554145272,0.03357487640999991,0.7474623275015991,-0.00772946094275373,-0.0014368241157046331,1.0,-0.00772946094275373,0.0,-0.00772946094275373,-0.00772946094275373,0.9593217564124507,0.959813144003131,train
2021-05-05,10.460000038146973,10.468000411987305,10.18000030517578,10.270000457763672,708900.0,-0.00772946094275373,-0.02376425752106337,-0.02654025856957709,0.0048385436514663425,0.01514346472705722,-0.013259004891813975,-0.024228002693593043,-0.03622368887335081,-0.08447980070805494,37.43381907477144,0.03333565174304178,0.28002080445616073,-0.012658238427111668,-0.00155774570249354,1.0,-0.012658238427111668,0.0,-0.012658238427111668,-0.012658238427111668,0.9471784328914663,0.9476636003808637,train
2021-05-06,10.25,10.270000457763672,10.079999923706056,10.140000343322754,1016300.0,-0.012658238427111668,-0.03336505580858584,-0.03977273291710626,0.005757158548944678,0.013152062280825159,-0.019152635763671433,-0.03271962546900442,-0.04407256895506895,-0.09573279455542161,35.23760942186388,0.029184287236698192,1.1205312315581473,-0.014792955337853186,-0.002154499004759483,1.0,-0.014792955337853186,0.0,-0.014792955337853186,-0.014792955337853186,0.933166864636725,0.9336448550651204,train
2021-05-07,10.100000381469728,10.125,9.949999809265137,9.989999771118164,2091400.0,-0.014792955337853186,-0.04493310375857995,-0.07069769570993822,0.006197621981488014,0.01331908582079595,-0.024795047536995685,-0.04006922097428067,-0.05326007556522261,-0.10852657812103406,32.84324842778018,0.026261986082655262,2.285934207423721,-0.009009024489478934,-0.0027426468977760957,1.0,-0.009009024489478934,0.0,-0.009009024489478934,-0.009009024489478934,0.9247599415004425,0.9252336257013627,train
2021-05-10,10.050000190734863,10.0600004196167,9.859999656677246,9.899999618530272,1661300.0,-0.009009024489478934,-0.05444132129523738,-0.0747663742986373,0.002825098295356462,0.012652728119038698,-0.022704885815624687,-0.04134797296189763,-0.057591665338626474,-0.11574249904202072,31.461900263798952,0.024191938509499796,1.6107954913581424,0.0,-0.002816310609775215,1.0,0.0,0.0,0.0,0.0,0.9247599415004425,0.9252336257013627,train
2021-05-11,9.829999923706056,9.970000267028809,9.770000457763672,9.899999618530272,1267200.0,0.0,-0.04347833298104242,-0.07303377007091483,0.005688234939606668,0.012687181034545922,-0.01394425735604432,-0.034052146695375374,-0.053492079616063504,-0.115004727962011,31.461900263798952,0.022604634934420973,1.030680014971228,0.002020248336801478,-0.0028516481432405865,1.0,0.002020248336801478,0.0,0.002020248336801478,0.002020248336801478,0.9266281862341994,0.9271028273948386,train
2021-05-12,9.920000076293944,10.050000190734863,9.859999656677246,9.920000076293944,908200.0,0.002020248336801478,-0.034079879831470095,-0.05703425431193143,0.007534655727272262,0.012752965445472851,-0.005015026062092365,-0.026401016501317653,-0.047847575338096804,-0.1124763228163681,32.196875679431386,0.022199042485723575,0.4167211030177564,-0.0010080875811414591,-0.0027599842415703874,1.0,-0.0010080875811414591,0.0,-0.0010080875811414591,-0.0010080875811414591,0.9256940638673211,0.9261682265481007,train
2021-05-13,10.0,10.0,9.81999969482422,9.90999984741211,811900.0,-0.0010080875811414591,-0.02268249389775423,-0.05529074703156367,0.007092540502694071,0.01221685037873023,-0.001410715363381998,-0.021814252653656885,-0.04596873146374458,-0.11224582663687466,32.01203027404574,0.02092405062455842,0.23823597012807202,0.0030272183080835013,-0.0028416935042819697,1.0,0.0030272183080835013,0.0,0.0030272183080835013,0.0030272183080835013,0.9284963418851445,0.9289719399598724,train
2021-05-14,9.970000267028809,10.0,9.899999618530272,9.9399995803833,489600.0,0.0030272183080835013,-0.005005024212254461,-0.04971323669859107,0.0047561734019825105,0.00848737526363054,0.002622537100423372,-0.013791091958985091,-0.03863827686293786,-0.10817361878067866,33.250079224256666,0.02050160009095408,-0.5970998795520204,0.006036259773603003,-0.0023384717397567385,1.0,0.006036259773603003,0.0,0.006036259773603003,0.006036259773603003,0.9341009870036033,0.9345794559118581,train
