date,close
2021-12-17,204.233154296875
2021-12-20,201.36622619628906
2021-12-21,207.11904907226562
2021-12-22,209.1125946044922
2021-12-23,210.78335571289062
2021-12-27,212.75791931152344
2021-12-28,211.4573516845703
2021-12-29,211.68519592285156
2021-12-30,211.6282196044922
2021-12-31,211.1725616455078
2022-01-03,213.89707946777344
2022-01-04,213.5742950439453
2022-01-05,206.3406219482422
2022-01-06,207.51776123046875
2022-01-07,205.1160125732422
2022-01-10,204.404052734375
2022-01-11,206.57797241210938
2022-01-12,205.04006958007812
2022-01-13,203.16043090820312
2022-01-14,203.4452362060547
2022-01-18,197.29373168945312
2022-01-19,194.08511352539062
2022-01-20,190.5726776123047
2022-01-21,187.0032958984375
2022-01-24,191.31314086914062
2022-01-25,188.75949096679688
2022-01-26,186.03501892089844
2022-01-27,181.81057739257812
2022-01-28,185.35153198242188
2022-01-31,191.037841796875
2022-02-01,193.05035400390625
2022-02-02,191.1327667236328
2022-02-03,187.5159149169922
2022-02-04,188.3228302001953
2022-02-07,189.25315856933594
2022-02-08,192.48077392578125
2022-02-09,196.13558959960938
2022-02-10,193.12631225585938
2022-02-11,191.17074584960938
2022-02-14,190.50621032714844
2022-02-15,195.6134796142578
2022-02-16,196.02166748046875
2022-02-17,190.9998779296875
2022-02-18,189.35752868652344
2022-02-22,186.6900177001953
2022-02-23,183.19659423828125
2022-02-24,188.0000762939453
2022-02-25,192.23394775390625
2022-02-28,193.0124053955078
2022-03-01,189.37657165527344
2022-03-02,193.8857421875
2022-03-03,191.5884552001953
2022-03-04,188.58865356445312
2022-03-07,183.89910888671875
2022-03-08,184.91482543945312
2022-03-09,190.12648010253906
2022-03-10,189.78477478027344
2022-03-11,186.75645446777344
2022-03-14,182.9402618408203
2022-03-15,185.85464477539062
2022-03-16,191.70233154296875
2022-03-17,194.7116241455078
2022-03-18,196.76214599609375
2022-03-21,195.02491760253906
2022-03-22,196.98045349121094
2022-03-23,193.56298828125
2022-03-24,195.78872680664062
2022-03-25,196.05503845214844
2022-03-28,196.12161254882812
2022-03-29,201.37210083007812
2022-03-30,197.3296661376953
2022-03-31,195.24655151367188
2022-04-01,197.43423461914062
2022-04-04,197.75765991210938
2022-04-05,193.0779266357422
2022-04-06,190.33853149414062
2022-04-07,189.72027587890625
2022-04-08,188.20791625976562
2022-04-11,186.94285583496094
2022-04-12,187.53257751464844
2022-04-13,191.09947204589844
2022-04-14,189.24472045898438
2022-04-18,187.9701385498047
2022-04-19,191.71771240234375
2022-04-20,192.4501190185547
2022-04-21,188.14132690429688
2022-04-22,183.27133178710938
2022-04-25,184.3842010498047
2022-04-26,178.57257080078125
2022-04-27,177.83065795898438
2022-04-28,181.15023803710938
2022-04-29,175.91879272460938
2022-05-02,177.7640838623047
2022-05-03,179.28594970703125
2022-05-04,184.07029724121094
2022-05-05,176.60362243652344
2022-05-06,173.66448974609375
2022-05-09,166.35955810546875
2022-05-10,166.40708923339844
2022-05-11,162.26950073242188
2022-05-12,164.17184448242188
2022-05-13,169.37477111816406
2022-05-16,168.56626892089844
2022-05-17,173.72161865234375
2022-05-18,167.63412475585938
2022-05-19,167.9099578857422
2022-05-20,167.48191833496094
2022-05-23,169.50790405273438
2022-05-24,166.99684143066406
2022-05-25,170.00253295898438
2022-05-26,173.79771423339844
2022-05-27,178.47743225097656
2022-05-31,176.26124572753906
2022-06-01,175.26251220703125
2022-06-02,179.54273986816406
2022-06-03,177.92576599121094
2022-06-06,178.69622802734375
2022-06-07,181.57823181152344
2022-06-08,178.77232360839844
2022-06-09,175.06631469726562
2022-06-10,170.31700134277344
2022-06-13,162.315673828125
2022-06-14,161.53369140625
2022-06-15,163.89877319335938
2022-06-16,156.30751037597656
2022-06-17,157.52822875976562
2022-06-21,160.3511199951172
2022-06-22,160.0458984375
2022-06-23,161.9628143310547
2022-06-24,166.9791259765625
2022-06-27,167.5990447998047
2022-06-28,164.45188903808594
2022-06-29,162.78297424316406
2022-06-30,161.51455688476562
2022-07-01,163.46961975097656
2022-07-05,164.8238067626953
2022-07-06,163.60313415527344
2022-07-07,167.47506713867188
2022-07-08,167.4559783935547
2022-07-11,164.08950805664062
2022-07-12,163.52684020996094
2022-07-13,163.38380432128906
2022-07-14,161.705322265625
2022-07-15,165.07179260253906
2022-07-18,164.60450744628906
2022-07-19,170.41236877441406
2022-07-20,173.08267211914062
2022-07-21,173.96958923339844
2022-07-22,171.1944122314453
2022-07-25,172.08131408691406
2022-07-26,171.02273559570312
2022-07-27,174.9137420654297
2022-07-28,177.31698608398438
2022-07-29,178.5758819580078
2022-08-01,178.50909423828125
2022-08-02,178.33741760253906
2022-08-03,180.96005249023438
2022-08-04,180.57858276367188
2022-08-05,181.96141052246094
2022-08-08,183.88784790039062
2022-08-09,181.37966918945312
2022-08-10,186.55810546875
2022-08-11,187.2543182373047
2022-08-12,191.07855224609375
2022-08-15,191.7556610107422
2022-08-16,191.67933654785156
2022-08-17,188.45594787597656
2022-08-18,189.7052459716797
2022-08-19,185.633056640625
2022-08-22,181.808837890625
2022-08-23,182.1044464111328
2022-08-24,183.496826171875
2022-08-25,186.34829711914062
2022-08-26,180.22573852539062
2022-08-29,178.5663299560547
2022-08-30,176.06768798828125
2022-08-31,174.9995880126953
2022-09-01,173.09222412109375
2022-09-02,171.74752807617188
2022-09-06,170.05003356933594
2022-09-07,173.75025939941406
2022-09-08,175.19984436035156
2022-09-09,178.7189178466797
2022-09-12,180.8837432861328
2022-09-13,173.80746459960938
2022-09-14,174.4845733642578
2022-09-15,173.2161865234375
2022-09-16,170.698486328125
2022-09-19,172.1575927734375
2022-09-20,169.8115692138672
2022-09-21,167.21755981445312
2022-09-22,163.4505615234375
2022-09-23,159.55953979492188
2022-09-26,157.37489318847656
2022-09-27,157.91168212890625
2022-09-28,162.90606689453125
2022-09-29,159.2537841796875
2022-09-30,158.09384155273438
2022-10-03,162.28298950195312
2022-10-04,168.71522521972656
2022-10-05,167.46905517578125
2022-10-06,166.52960205078125
2022-10-07,161.63108825683594
2022-10-10,160.7300262451172
2022-10-11,160.7779541015625
2022-10-12,160.33697509765625
2022-10-13,164.3056182861328
2022-10-14,159.90560913085938
2022-10-17,165.00538635253906
2022-10-18,166.96096801757812
2022-10-19,164.12347412109375
2022-10-20,162.03372192382812
2022-10-21,165.55177307128906
2022-10-24,166.2611846923828
2022-10-25,170.79539489746094
2022-10-26,171.63900756835938
2022-10-27,171.67735290527344
2022-10-28,175.578857421875
2022-10-31,175.7418212890625
2022-11-01,175.9814910888672
2022-11-02,170.1435546875
2022-11-03,169.00282287597656
2022-11-04,171.28427124023438
2022-11-07,172.06076049804688
2022-11-08,172.12789916992188
2022-11-09,167.4019317626953
2022-11-10,177.7069854736328
2022-11-11,179.16403198242188
2022-11-14,177.16058349609375
2022-11-15,179.78717041015625
2022-11-16,176.62374877929688
2022-11-17,174.98451232910156
2022-11-18,176.1156768798828
2022-11-21,175.1953887939453
2022-11-22,177.0647430419922
2022-11-23,177.52481079101562
2022-11-25,177.89869689941406
2022-11-28,174.31349182128906
2022-11-29,174.82156372070312
2022-11-30,179.61460876464844
2022-12-01,179.2216033935547
2022-12-02,180.26646423339844
2022-12-05,175.30087280273438
2022-12-06,172.61676025390625
2022-12-07,172.10865783691406
2022-12-08,173.3549041748047
2022-12-09,171.22677612304688
2022-12-12,173.23983764648438
2022-12-13,174.6747589111328
2022-12-14,173.52877807617188
2022-12-15,169.18548583984375
2022-12-16,167.92393493652344
2022-12-19,165.6511688232422
2022-12-20,166.52752685546875
2022-12-21,169.39735412597656
2022-12-22,167.18240356445312
2022-12-23,167.9431915283203
2022-12-27,166.81642150878906
2022-12-28,164.2258758544922
2022-12-29,168.3861846923828
2022-12-30,167.91429138183594
2023-01-03,166.9897918701172
2023-01-04,169.06993103027344
2023-01-05,167.25938415527344
2023-01-06,171.0152587890625
2023-01-09,171.30418395996094
2023-01-10,173.83694458007812
2023-01-11,176.00372314453125
2023-01-12,178.96026611328125
2023-01-13,180.1351776123047
2023-01-17,179.9136962890625
2023-01-18,177.0053253173828
2023-01-19,175.31039428710938
2023-01-20,178.19947814941406
2023-01-23,180.40481567382812
2023-01-24,180.0196075439453
2023-01-25,180.5203857421875
2023-01-26,181.58935546875
2023-01-27,182.57162475585938
2023-01-30,180.0292510986328
2023-01-31,184.40139770507812
2023-02-01,187.30014038085938
2023-02-02,190.9885711669922
2023-02-03,189.70770263671875
2023-02-06,186.96307373046875
2023-02-07,188.34982299804688
2023-02-08,185.59556579589844
2023-02-09,182.90872192382812
2023-02-10,183.274658203125
2023-02-13,185.4800262451172
2023-02-14,185.393310546875
2023-02-15,187.27125549316406
2023-02-16,185.4800262451172
2023-02-17,185.9904022216797
2023-02-21,180.50111389160156
2023-02-22,180.99229431152344
2023-02-23,182.28269958496094
2023-02-24,180.5781707763672
2023-02-27,181.21376037597656
2023-02-28,181.22337341308594
2023-03-01,181.45452880859375
2023-03-02,181.88787841796875
2023-03-03,184.4207000732422
2023-03-06,181.7241668701172
2023-03-07,179.61514282226562
2023-03-08,179.7018280029297
2023-03-09,174.7036895751953
2023-03-10,169.66702270507812
2023-03-13,166.90309143066406
2023-03-14,169.99444580078125
2023-03-15,167.19204711914062
2023-03-16,169.47439575195312
2023-03-17,164.90000915527344
2023-03-20,167.0379638671875
2023-03-21,170.11959838867188
2023-03-22,165.2948455810547
2023-03-23,164.56117248535156
2023-03-24,166.04974365234375
2023-03-27,167.89590454101562
2023-03-28,167.65428161621094
2023-03-29,169.55845642089844
2023-03-30,169.32644653320312
2023-03-31,172.4388427734375
2023-04-03,172.51620483398438
2023-04-04,169.49081420898438
2023-04-05,167.8282470703125
2023-04-06,168.07955932617188
2023-04-10,169.87742614746094
2023-04-11,171.22096252441406
2023-04-12,169.9644317626953
2023-04-13,172.21656799316406
2023-04-14,170.61199951171875
2023-04-17,172.80616760253906
2023-04-18,172.0715789794922
2023-04-19,172.2938995361328
2023-04-20,171.40464782714844
2023-04-21,171.62692260742188
2023-04-24,171.51095581054688
2023-04-25,167.27731323242188
2023-04-26,165.6630859375
2023-04-27,167.8765869140625
2023-04-28,169.34579467773438
2023-05-01,169.44247436523438
2023-05-02,165.96275329589844
2023-05-03,166.57171630859375
2023-05-04,164.7061767578125
2023-05-05,168.620849609375
2023-05-08,168.2342529296875
2023-05-09,167.7316131591797
2023-05-10,168.58221435546875
2023-05-11,167.28697204589844
2023-05-12,166.9486541748047
2023-05-15,168.9881591796875
2023-05-16,166.5233612060547
2023-05-17,170.23504638671875
2023-05-18,171.26931762695312
2023-05-19,170.22540283203125
2023-05-22,172.3035430908203
2023-05-23,171.4916229248047
2023-05-24,169.6744384765625
2023-05-25,168.3502197265625
2023-05-26,170.2640380859375
2023-05-30,169.63577270507812
2023-05-31,167.96359252929688
2023-06-01,169.78076171875
2023-06-02,175.93792724609375
2023-06-05,173.57945251464844
2023-06-06,178.1514129638672
2023-06-07,181.48468017578125
2023-06-08,180.8062286376953
2023-06-09,179.34262084960938
2023-06-12,180.08895874023438
2023-06-13,182.1534881591797
2023-06-14,180.19557189941406
2023-06-15,181.6785430908203
2023-06-16,180.2246551513672
2023-06-20,179.43954467773438
2023-06-21,179.02276611328125
2023-06-22,177.6948699951172
2023-06-23,175.01971435546875
2023-06-26,175.19419860839844
2023-06-27,177.7239532470703
2023-06-28,178.59629821777344
2023-06-29,180.651123046875
2023-06-30,181.5137939453125
2023-07-03,181.88206481933594
2023-07-05,180.06959533691406
2023-07-06,177.16177368164062
2023-07-07,179.03245544433594
2023-07-10,182.0953369140625
2023-07-11,183.96600341796875
2023-07-12,185.97235107421875
2023-07-13,187.4747314453125
2023-07-14,185.64280700683594
2023-07-17,187.62982177734375
2023-07-18,189.9463348388672
2023-07-19,190.7508544921875
2023-07-20,189.08372497558594
2023-07-21,188.48277282714844
2023-07-24,188.94801330566406
2023-07-25,188.9286346435547
2023-07-26,190.42127990722656
2023-07-27,187.9593963623047
2023-07-28,190.39222717285156
2023-07-31,192.6021270751953
2023-08-01,191.72010803222656
2023-08-02,189.11279296875
2023-08-03,188.57968139648438
2023-08-04,188.20164489746094
2023-08-07,188.3276824951172
2023-08-08,187.14517211914062
2023-08-09,185.6815948486328
2023-08-10,184.8577117919922
2023-08-11,185.1194305419922
2023-08-14,184.79957580566406
2023-08-15,182.3570098876953
2023-08-16,180.12771606445312
2023-08-17,178.0050506591797
2023-08-18,178.97430419921875
2023-08-21,178.71258544921875
2023-08-22,178.1795196533203
2023-08-23,180.0792694091797
2023-08-24,177.5882568359375
2023-08-25,178.3442840576172
2023-08-28,179.93386840820312
2023-08-29,182.4442596435547
2023-08-30,183.1324462890625
2023-08-31,182.8125762939453
2023-09-01,184.98374938964844
2023-09-05,181.0872802734375
2023-09-06,180.4088134765625
2023-09-07,178.6641387939453
2023-09-08,178.2667694091797
2023-09-11,178.69322204589844
2023-09-12,178.5187530517578
2023-09-13,177.345947265625
2023-09-14,179.84664916992188
2023-09-15,177.96629333496094
2023-09-18,176.78378295898438
2023-09-19,176.09561157226562
2023-09-20,174.33154296875
2023-09-21,171.62730407714844
2023-09-22,171.2395782470703
2023-09-25,172.0053253173828
2023-09-26,169.79379272460938
2023-09-27,171.381103515625
2023-09-28,172.929443359375
2023-09-29,172.1114501953125
2023-10-02,169.51138305664062
2023-10-03,166.6581268310547
2023-10-04,166.7360076904297
2023-10-05,166.86260986328125
2023-10-06,168.46937561035156
2023-10-09,169.44322204589844
2023-10-10,171.36160278320312
2023-10-11,171.06948852539062
2023-10-12,167.2034454345703
2023-10-13,165.81085205078125
2023-10-16,168.4888916015625
2023-10-17,170.3683319091797
2023-10-18,166.86260986328125
2023-10-19,164.20411682128906
2023-10-20,162.08119201660156
2023-10-23,160.7081298828125
2023-10-24,162.1103973388672
2023-10-25,159.43243408203125
2023-10-26,159.8414306640625
2023-10-27,157.96200561523438
2023-10-30,158.83839416503906
2023-10-31,160.2114715576172
2023-11-01,161.12684631347656
2023-11-02,165.42135620117188
2023-11-03,169.92037963867188
2023-11-06,167.79747009277344
2023-11-07,167.2034454345703
2023-11-08,165.42135620117188
2023-11-09,162.8602294921875
2023-11-10,164.68124389648438
2023-11-13,164.73971557617188
2023-11-14,173.78639221191406
2023-11-15,174.0883026123047
2023-11-16,171.2739715576172
2023-11-17,173.620849609375
2023-11-20,174.6336212158203
2023-11-21,172.3841094970703
2023-11-22,173.46505737304688
2023-11-24,174.6336212158203
2023-11-27,174.04934692382812
2023-11-28,173.37738037109375
2023-11-29,174.2927703857422
2023-11-30,174.95498657226562
2023-12-01,180.0674591064453
2023-12-04,181.9956512451172
2023-12-05,179.5611114501953
2023-12-06,179.23974609375
2023-12-07,180.534912109375
2023-12-08,181.9080047607422
2023-12-11,182.28778076171875
2023-12-12,182.10275268554688
2023-12-13,188.26698303222656
2023-12-14,193.50611877441406
2023-12-15,191.87982177734375
2023-12-18,191.94796752929688
2023-12-19,195.66793823242188
2023-12-20,191.84051513671875
2023-12-21,195.10496520996094
2023-12-22,196.92288208007812
2023-12-26,199.483642578125
2023-12-27,200.1873779296875
2023-12-28,199.4250030517578
2023-12-29,196.17031860351562
2024-01-02,195.00723266601562
2024-01-03,189.8075408935547
2024-01-04,189.43617248535156
2024-01-05,188.87904357910156
2024-01-08,192.28033447265625
2024-01-09,190.5601348876953
2024-01-10,190.6676483154297
2024-01-11,189.17227172851562
2024-01-12,188.85951232910156
2024-01-16,186.5235595703125
2024-01-17,185.19432067871094
2024-01-18,186.28900146484375
2024-01-19,188.0775909423828
2024-01-22,192.09463500976562
2024-01-23,191.5375213623047
2024-01-24,189.96395874023438
2024-01-25,191.5375213623047
2024-01-26,191.54730224609375
2024-01-29,194.89971923828125
2024-01-30,193.23817443847656
2024-01-31,188.51742553710938
2024-02-01,191.01951599121094
2024-02-02,190.0128173828125
2024-02-05,187.5986785888672
2024-02-06,189.28955078125
2024-02-07,188.8497314453125
2024-02-08,191.71343994140625
2024-02-09,194.831298828125
2024-02-12,198.3694305419922
2024-02-13,190.20828247070312
2024-02-14,194.6260528564453
2024-02-15,199.81594848632812
2024-02-16,197.09884643554688
2024-02-20,194.3817138671875
2024-02-21,193.46295166015625
2024-02-22,194.92906188964844
2024-02-23,195.36886596679688
2024-02-26,196.60035705566406
2024-02-27,199.38587951660156
2024-02-28,197.74391174316406
2024-02-29,199.1219940185547
2024-03-01,201.23316955566406
2024-03-04,201.0474395751953
2024-03-05,199.1219940185547
2024-03-06,200.6076202392578
2024-03-07,202.2789764404297
2024-03-08,202.1519012451172
2024-03-11,200.5489959716797
2024-03-12,200.27529907226562
2024-03-13,201.05723571777344
2024-03-14,197.46046447753906
2024-03-15,197.8318634033203
2024-03-18,196.69810485839844
2024-03-19,197.5288848876953
2024-03-20,201.43841552734375
2024-03-21,203.75283813476562
2024-03-22,200.94064331054688
2024-03-25,201.4011688232422
2024-03-26,201.0386505126953
2024-03-27,205.41860961914062
2024-03-28,206.06533813476562
2024-04-01,204.1251983642578
2024-04-02,200.372314453125
2024-04-03,201.68533325195312
2024-04-04,199.6668243408203
2024-04-05,200.33311462402344
2024-04-08,201.43057250976562
2024-04-09,202.22427368164062
2024-04-10,196.88400268554688
2024-04-11,198.2165985107422
2024-04-12,194.68911743164062
2024-04-15,191.83770751953125
2024-04-16,191.13221740722656
2024-04-17,189.1136932373047
2024-04-18,188.95692443847656
2024-04-19,189.25088500976562
2024-04-22,191.36737060546875
2024-04-23,194.57154846191406
2024-04-24,193.69944763183594
2024-04-25,192.5236053466797
2024-04-26,194.36575317382812
2024-04-29,195.9335479736328
2024-04-30,191.95529174804688
2024-05-01,192.35704040527344
2024-05-02,195.8943634033203
2024-05-03,197.83447265625
2024-05-06,200.3919219970703
2024-05-07,200.84263610839844
2024-05-08,199.67660522460938
2024-05-09,201.71473693847656
2024-05-10,200.19595336914062
2024-05-13,200.61729431152344
2024-05-14,202.69461059570312
2024-05-15,205.22264099121094
2024-05-16,203.7430419921875
2024-05-17,203.89002990722656
2024-05-20,204.3407440185547
2024-05-21,204.14479064941406
2024-05-22,202.4202423095703
2024-05-23,199.09848022460938
2024-05-24,201.3031768798828
2024-05-28,201.02883911132812
2024-05-29,198.05984497070312
2024-05-30,199.94119262695312
2024-05-31,201.62655639648438
2024-06-03,200.4899139404297
2024-06-04,197.90309143066406
2024-06-05,200.93084716796875
2024-06-06,199.49046325683594
2024-06-07,197.1485595703125
2024-06-10,197.82469177246094
2024-06-11,197.14865112304688
2024-06-12,200.175048828125
2024-06-13,198.42601013183594
2024-06-14,195.2718963623047
2024-06-17,196.912841796875
2024-06-18,197.25672912597656
2024-06-20,196.4215087890625
2024-06-21,196.86370849609375
2024-06-24,197.71856689453125
2024-06-25,197.07003784179688
2024-06-26,196.54925537109375
2024-06-27,198.5439453125
2024-06-28,199.3594970703125
2024-07-01,197.68910217285156
2024-07-02,198.36708068847656
